encode,Svoboda_Colon_small,zcurve_reorder(tile_size=16)->bitswap1->lz4,0.52,1.38,0.23,0,8,1493908665
decode,Svoboda_Colon_small,lz4,1.38,0.14,0.36,0,8,1493908718
decode,Svoboda_Colon_small,quantiser->lz4,1.64,0.15,0.37,0,8,1493908718
decode,Svoboda_Colon_small,raster_reorder(tile_size=16)->bitswap1->lz4,1.78,0.83,0.40,0,8,1493908718
decode,Svoboda_Colon_small,zcurve_reorder(tile_size=16)->bitswap1->lz4,1.83,1.37,0.40,0,8,1493908718
decode,Svoboda_Colon_small,frame_shuffle->bitswap1->lz4,2.05,0.70,0.36,0,8,1493908718
decode,Svoboda_Colon_small,raster_reorder(tile_size=16)->bitswap1->lz4,2.05,0.87,0.37,0,8,1493908718
decode,Svoboda_Colon_small,zcurve_reorder(tile_size=16)->bitswap1->lz4,4.03,1.32,0.37,0,8,1493908718
decode,Svoboda_Colon_small,bitswap1->lz4,4.08,0.69,0.39,0,8,1493908718
decode,Svoboda_Colon_small,rmestbkrd->bitswap1->lz4,2.66,0.71,0.35,0,8,1493908720
encode,Tomancak_spim_TL05_Angle1,zcurve_reorder(tile_size=4)->bitswap1->lz4,5.91,13.11,3.31,0,8,1493908629
encode,Tomancak_spim_TL05_Angle1,bitswap1->lz4,5.35,4.64,3.11,0,8,1493908630
encode,Tomancak_spim_TL05_Angle1,lz4,6.84,3.25,3.19,0,8,1493908630
encode,Tomancak_spim_TL05_Angle1,zcurve_reorder(tile_size=16)->bitswap1->lz4,6.56,14.34,3.60,0,8,1493908630
encode,Tomancak_spim_TL05_Angle1,raster_reorder(tile_size=16)->bitswap1->lz4,7.24,6.05,3.61,0,8,1493908630
encode,Tomancak_spim_TL05_Angle1,quantiser->h264,9.72,8.21,4.15,0,8,1493908630
encode,Tomancak_spim_TL05_Angle1,frame_shuffle->bitswap1->lz4,8.38,17.93,3.12,0,8,1493908630
